訂單編號,產品料號,目標數量,最早開始時間,交期,優先度,orderBomKey,已逾期天數
000001695559-3_0_0,ZGS1140123M,6,2022/2/18 21:33,2022/3/20 00:00,3,FFR0039012FR01EDISA_20220402_2_MFR0039201,29.10208333
000001709473-1_0_0,ZGS1177122M,8,2022/3/9 21:40,2022/4/8 00:00,3,FFR0066011FR01EDISA_20220423_2_MFR0066101,29.09722222
000001712136-1_0_3,ZGS1177122M,8,2022/3/16 21:40,2022/4/15 00:00,3,FFR0066011FR01EDISA_20220430_2_MFR0066101,29.09722222
000001665431-4_0_1,ZGS1174122M,7,2022/2/25 21:57,2022/3/27 00:00,4,FFR0063011FR01EDISA_20220409_2_MFR0063102,29.08541667
000001709798-2_0_0,ZQI1120127M,8,2022/1/17 22:10,2022/2/16 00:00,3,FPH0019016PO01ATFAQ_20220604_2_MPH0019601,29.07638889
000001709801-2_0_2,ZQI1120127M,8,2022/1/24 22:10,2022/2/23 00:00,3,FPH0061014PO01ATFAQ_20220611_2_MPH0019601,29.07638889
000001702167-1_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,1,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001702167-1_0_1,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,1,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708481-1_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708482-1_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708482-2_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708482-2_0_1,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708482-2_0_2,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708482-2_0_3,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708483-1_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708483-1_0_1,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001708483-1_0_2,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,4,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001711311-1_0_0,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,1,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001711311-1_0_1,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,1,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001711311-1_0_2,ZIO1154122M,12,2022/2/15 22:15,2022/3/17 00:00,1,FHN0043011HS01SAIAT_20220611_2_MHN0043101,29.07291667
000001711311-4_0_0,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711311-4_0_1,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711311-4_0_2,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711312-1_0_0,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711312-1_0_1,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711312-1_0_2,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711312-1_0_3,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
000001711312-1_0_4,ZIO1154122M,12,2022/2/22 22:15,2022/3/24 00:00,1,FHN0043011HS01SAIAT_20220618_2_MHN0043101,29.07291667
